id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
10318,3,Private,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,>50K
10319,2,Private,100,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,4,0,2,United-States,>50K
10320,3,Federal-gov,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,>50K
10321,3,Local-gov,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,1,United-States,>50K
10322,2,Self-emp-inc,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,4,0,3,United-States,>50K
10323,2,Local-gov,100,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
10324,2,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,2,United-States,<=50K
10325,4,Local-gov,100,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,3,United-States,>50K
10326,3,Private,100,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
10327,0,Private,100,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,2,United-States,<=50K
10328,0,Private,100,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,0,United-States,<=50K
10329,4,Self-emp-not-inc,100,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
10330,4,Self-emp-inc,100,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,4,0,2,United-States,>50K
10331,3,Self-emp-not-inc,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,1,0,1,United-States,>50K
10332,4,Local-gov,100,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
10333,2,Self-emp-inc,100,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,2,United-States,>50K
10334,3,Private,100,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
10335,2,Local-gov,100,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,2,0,1,United-States,<=50K
10336,2,Federal-gov,100,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
10337,1,Private,100,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,3,2,United-States,<=50K
10338,4,Private,100,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,White,Female,0,0,1,United-States,<=50K
10339,3,Private,100,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,2,United-States,>50K
10340,3,Private,100,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,3,United-States,>50K
10341,4,Self-emp-not-inc,100,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
10342,1,Private,100,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
10343,2,Private,100,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,2,Vietnam,<=50K
10344,2,Private,100,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,2,United-States,>50K
10345,0,Private,100,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
10346,2,Private,100,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,2,El-Salvador,<=50K
10347,1,Private,100,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
10348,3,Private,100,10th,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,Cuba,<=50K
10349,3,Federal-gov,100,Bachelors,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
10350,3,Private,100,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,3,0,2,United-States,>50K
10351,0,Federal-gov,100,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
10352,1,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
10353,1,Self-emp-not-inc,100,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
10354,2,Private,100,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,England,>50K
10355,1,Private,100,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,2,United-States,<=50K
10356,1,State-gov,100,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
10357,1,Local-gov,100,Masters,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,<=50K
10358,1,Federal-gov,100,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,2,El-Salvador,<=50K
10359,1,Self-emp-not-inc,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,2,United-States,<=50K
10360,1,Private,100,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,>50K
10361,1,Private,100,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,2,United-States,<=50K
10362,3,Federal-gov,100,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
10363,1,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,2,Ireland,<=50K
10364,2,Private,100,7th-8th,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,2,United-States,<=50K
10365,4,Local-gov,100,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,>50K
10366,3,Private,100,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
10367,2,Private,100,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,1,United-States,<=50K
10368,0,State-gov,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
10369,1,Self-emp-not-inc,100,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
10370,4,Private,100,5th-6th,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
10371,1,Private,100,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,Cuba,<=50K
10372,4,Private,100,1st-4th,2,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,2,United-States,<=50K
10373,2,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,2,Japan,<=50K
10374,0,Private,100,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,4,United-States,<=50K
10375,1,Private,100,9th,5,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,1,United-States,<=50K
10376,1,Private,100,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
10377,2,State-gov,100,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
10378,0,Private,100,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,1,United-States,<=50K
10379,4,Private,100,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,3,United-States,<=50K
10380,1,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,<=50K
10381,0,Private,100,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,2,0,2,United-States,<=50K
10382,0,State-gov,100,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
10383,1,Private,100,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
10384,2,Private,100,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,3,United-States,<=50K
10385,1,Private,100,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
10386,2,Federal-gov,100,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
10387,1,Private,100,10th,6,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
10388,4,Private,100,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,1,United-States,<=50K
10389,1,Private,100,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,Germany,>50K
10390,1,Private,100,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
10391,0,Private,100,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,<=50K
10392,0,State-gov,100,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
10393,1,Self-emp-not-inc,100,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,3,Columbia,<=50K
10394,2,Private,100,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,>50K
10395,0,Private,100,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,2,Mexico,<=50K
10396,0,Private,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,<=50K
10397,0,Self-emp-not-inc,100,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,<=50K
10398,1,Private,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
10399,2,Private,100,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,1,United-States,<=50K
10400,2,Private,100,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
10401,1,Private,100,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,1,2,United-States,<=50K
10402,4,Self-emp-inc,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Mexico,>50K
10403,1,State-gov,100,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
10404,2,Private,100,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,2,Puerto-Rico,<=50K
10405,3,Federal-gov,100,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
10406,1,State-gov,100,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,1,United-States,<=50K
10407,1,Private,100,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
10408,3,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,2,United-States,>50K
10409,2,Private,100,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
10410,2,Private,100,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,2,United-States,>50K
10411,2,Private,100,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,3,United-States,<=50K
10412,3,Private,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3,0,2,United-States,>50K
10413,2,Self-emp-not-inc,100,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
10414,3,Private,100,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
10415,3,Private,100,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,1,Puerto-Rico,<=50K
10416,1,Private,100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,4,4,Taiwan,>50K
10417,1,Private,100,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
10418,3,Private,100,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,>50K
10419,3,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,3,United-States,<=50K
10420,4,Private,100,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,Hungary,>50K
10421,4,Private,100,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,2,Mexico,<=50K
10422,3,Federal-gov,100,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,2,United-States,<=50K
10423,4,Local-gov,100,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,0,United-States,<=50K
10424,4,Private,100,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
10425,0,Private,100,11th,7,Never-married,Prof-specialty,Own-child,Black,Male,0,0,0,United-States,<=50K
10426,1,Private,100,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,2,United-States,<=50K
10427,0,State-gov,100,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,3,United-States,<=50K
10428,3,Private,100,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,2,United-States,>50K
10429,1,Private,100,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,2,2,Canada,<=50K
10430,0,Private,100,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,2,United-States,>50K
10431,2,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,3,United-States,>50K
10432,3,Self-emp-inc,100,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,4,United-States,>50K
10433,1,Private,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
10434,1,Private,100,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,2,United-States,<=50K
10435,2,Private,100,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
10436,4,Local-gov,100,Some-college,10,Separated,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,>50K
10437,3,Private,100,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
10438,4,Private,100,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
10439,2,Private,100,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
10440,2,Private,100,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
10441,0,Private,100,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,2,United-States,<=50K
10442,0,Private,100,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,2,Mexico,<=50K
10443,3,Self-emp-not-inc,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
10444,2,Self-emp-not-inc,100,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
10445,2,Private,100,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,2,United-States,<=50K
10446,0,Private,100,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
10447,0,Private,100,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
10448,2,Private,100,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,2,2,United-States,<=50K
10449,4,Private,100,HS-grad,9,Widowed,Prof-specialty,Other-relative,White,Female,0,0,0,United-States,<=50K
10450,0,Private,100,11th,7,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,2,Laos,<=50K
10451,2,Private,100,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,3,2,United-States,>50K
10452,4,State-gov,100,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,3,United-States,>50K
10453,3,Private,100,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Female,0,0,1,United-States,<=50K
10454,3,Private,100,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,>50K
10455,2,Federal-gov,100,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
10456,1,Private,100,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,3,United-States,<=50K
10457,2,Self-emp-not-inc,100,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,1,United-States,<=50K
10458,4,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,2,United-States,<=50K
10459,4,Private,100,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,4,0,3,United-States,>50K
10460,0,Private,100,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,2,United-States,<=50K
10461,1,Self-emp-not-inc,100,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
10462,2,Private,100,Some-college,10,Widowed,Sales,Unmarried,Black,Female,0,0,2,United-States,<=50K
10463,2,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
10464,1,Private,100,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
10465,1,Private,100,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,Mexico,<=50K
10466,4,Self-emp-not-inc,100,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
10467,1,Private,100,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
10468,3,Federal-gov,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,2,United-States,>50K
10469,2,State-gov,100,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
10470,4,Self-emp-not-inc,100,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,>50K
10471,0,Federal-gov,100,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
10472,2,Private,100,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
10473,4,Private,100,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,4,United-States,<=50K
10474,0,Private,100,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,1,United-States,<=50K
10475,1,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,2,Jamaica,<=50K
10476,3,Federal-gov,100,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,2,United-States,<=50K
10477,3,Private,100,Bachelors,13,Widowed,Tech-support,Unmarried,White,Female,0,0,2,United-States,<=50K
10478,1,Private,100,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,2,United-States,<=50K
10479,0,Private,100,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
10480,0,Private,100,Bachelors,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
10481,1,Self-emp-not-inc,100,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,2,United-States,<=50K
10482,2,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
10483,4,Local-gov,100,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
10484,0,Self-emp-not-inc,100,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,4,United-States,<=50K
10485,3,Self-emp-not-inc,100,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,3,United-States,<=50K
10486,1,Private,100,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,2,United-States,<=50K
10487,1,Private,100,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Canada,<=50K
10488,2,Private,100,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
10489,3,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
10490,3,Private,100,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
10491,2,Local-gov,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,4,United-States,>50K
10492,2,Private,100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,England,>50K
